X Y Z DENSITY NUM_HITS NUM_RAYS VOX_WIDTH
44.41770172 -44.50000000 -1.24475002 2.788470 4.105260 10.000000 0.500000
44.91770172 -44.50000000 -1.24475002 4.622670 5.425000 10.000000 0.500000
45.41770172 -44.50000000 -1.24475002 3.736930 8.000000 14.000000 0.500000
45.91770172 -44.50000000 -1.24475002 1.388670 2.219180 10.000000 0.500000
46.41770172 -44.50000000 -1.24475002 4.505190 5.040000 10.000000 0.500000
46.91770172 -44.50000000 -1.24475002 3.367010 4.656250 10.000000 0.500000
47.41770172 -44.50000000 -1.24475002 1.006930 1.272730 10.000000 0.500000
47.91770172 -44.50000000 -1.24475002 2.577700 2.852630 10.000000 0.500000
48.91770172 -44.50000000 -1.24475002 4.498910 5.175760 10.000000 0.500000
49.41770172 -44.50000000 -1.24475002 0.712657 0.704225 10.000000 0.500000
49.91770172 -44.50000000 -1.24475002 1.413350 1.953490 10.000000 0.500000
50.41770172 -44.50000000 -1.24475002 3.480810 3.945950 10.000000 0.500000
50.91770172 -44.50000000 -1.24475002 2.556870 2.777780 10.000000 0.500000
51.41770172 -44.50000000 -1.24475002 1.006030 1.236640 10.000000 0.500000
52.41770172 -44.50000000 -1.24475002 1.916850 3.000000 36.000000 0.500000
53.41770172 -44.50000000 -1.24475002 7.498620 5.168830 10.000000 0.500000
54.41770172 -44.50000000 -1.24475002 4.896250 5.000000 14.000000 0.500000
54.91770172 -44.50000000 -1.24475002 4.007210 3.763640 10.000000 0.500000
55.41770172 -44.50000000 -1.24475002 3.102650 3.941180 10.000000 0.500000
55.91770172 -44.50000000 -1.24475002 2.227660 4.000000 10.000000 0.500000
56.41770172 -44.50000000 -1.24475002 2.613790 12.000000 46.000000 0.500000
56.91770172 -44.50000000 -1.24475002 1.374860 20.000000 90.000000 0.500000
57.41770172 -44.50000000 -1.24475002 0.555610 3.000000 44.000000 0.500000
57.91770172 -44.50000000 -1.24475002 1.303150 1.775760 10.000000 0.500000
58.41770172 -44.50000000 -1.24475002 0.803213 7.000000 59.000000 0.500000
59.41770172 -44.50000000 -1.24475002 0.417714 0.437500 10.000000 0.500000
59.91770172 -44.50000000 -1.24475002 1.551950 2.250000 10.000000 0.500000
60.41770172 -44.50000000 -1.24475002 0.754892 1.115940 10.000000 0.500000
60.91770172 -44.50000000 -1.24475002 0.498116 0.769231 10.000000 0.500000
61.41770172 -44.50000000 -1.24475002 1.023820 1.120000 10.000000 0.500000
61.91770172 -44.50000000 -1.24475002 1.773120 8.000000 32.000000 0.500000
37.41770172 -44.00000000 -1.24475002 0.899654 0.675439 10.000000 0.500000
37.91770172 -44.00000000 -1.24475002 0.976158 0.724638 10.000000 0.500000
38.41770172 -44.00000000 -1.24475002 4.598640 6.000000 12.000000 0.500000
38.91770172 -44.00000000 -1.24475002 2.540740 3.487500 10.000000 0.500000
39.41770172 -44.00000000 -1.24475002 3.303680 4.367820 10.000000 0.500000
39.91770172 -44.00000000 -1.24475002 3.882810 7.000000 13.000000 0.500000
40.41770172 -44.00000000 -1.24475002 2.055100 10.000000 44.000000 0.500000
40.91770172 -44.00000000 -1.24475002 0.219144 2.000000 59.000000 0.500000
41.41770172 -44.00000000 -1.24475002 1.173600 9.000000 74.000000 0.500000
41.91770172 -44.00000000 -1.24475002 2.563240 30.000000 92.000000 0.500000
42.41770172 -44.00000000 -1.24475002 1.625070 15.000000 82.000000 0.500000
42.91770172 -44.00000000 -1.24475002 0.559283 3.000000 42.000000 0.500000
43.41770172 -44.00000000 -1.24475002 0.878569 4.000000 27.000000 0.500000
43.91770172 -44.00000000 -1.24475002 2.908350 8.000000 20.000000 0.500000
44.41770172 -44.00000000 -1.24475002 1.680690 4.000000 19.000000 0.500000
44.91770172 -44.00000000 -1.24475002 3.930570 10.000000 22.000000 0.500000
45.41770172 -44.00000000 -1.24475002 0.958538 5.000000 24.000000 0.500000
45.91770172 -44.00000000 -1.24475002 2.783500 10.000000 27.000000 0.500000
46.41770172 -44.00000000 -1.24475002 1.737930 4.000000 14.000000 0.500000
46.91770172 -44.00000000 -1.24475002 3.981540 12.000000 18.000000 0.500000
47.41770172 -44.00000000 -1.24475002 2.815220 3.000000 20.000000 0.500000
48.41770172 -44.00000000 -1.24475002 1.715170 3.000000 13.000000 0.500000
48.91770172 -44.00000000 -1.24475002 0.581060 1.141590 10.000000 0.500000
49.41770172 -44.00000000 -1.24475002 2.666140 3.000000 15.000000 0.500000
49.91770172 -44.00000000 -1.24475002 2.131320 2.127910 10.000000 0.500000
50.41770172 -44.00000000 -1.24475002 5.292250 4.337080 10.000000 0.500000
50.91770172 -44.00000000 -1.24475002 3.142280 3.960000 10.000000 0.500000
51.41770172 -44.00000000 -1.24475002 2.494160 3.435290 10.000000 0.500000
51.91770172 -44.00000000 -1.24475002 2.909290 2.428570 10.000000 0.500000
52.91770172 -44.00000000 -1.24475002 4.814100 8.000000 16.000000 0.500000
53.41770172 -44.00000000 -1.24475002 1.061600 2.000000 15.000000 0.500000
53.91770172 -44.00000000 -1.24475002 2.454430 6.000000 16.000000 0.500000
54.41770172 -44.00000000 -1.24475002 1.265970 4.000000 21.000000 0.500000
54.91770172 -44.00000000 -1.24475002 7.314600 11.000000 17.000000 0.500000
55.41770172 -44.00000000 -1.24475002 3.265780 14.000000 28.000000 0.500000
55.91770172 -44.00000000 -1.24475002 1.763130 2.666670 10.000000 0.500000
56.41770172 -44.00000000 -1.24475002 1.347530 5.000000 21.000000 0.500000
56.91770172 -44.00000000 -1.24475002 0.754668 4.000000 54.000000 0.500000
57.91770172 -44.00000000 -1.24475002 1.615000 1.710000 10.000000 0.500000
58.41770172 -44.00000000 -1.24475002 0.551665 1.000000 19.000000 0.500000
58.91770172 -44.00000000 -1.24475002 14.273500 4.000000 11.000000 0.500000
59.41770172 -44.00000000 -1.24475002 1.678630 2.675320 10.000000 0.500000
59.91770172 -44.00000000 -1.24475002 0.767354 1.052630 10.000000 0.500000
60.41770172 -44.00000000 -1.24475002 0.435705 0.307692 10.000000 0.500000
61.41770172 -44.00000000 -1.24475002 1.256320 1.090910 10.000000 0.500000
37.41770172 -43.50000000 -1.24475002 3.889560 3.177420 10.000000 0.500000
37.91770172 -43.50000000 -1.24475002 2.284560 3.801240 10.000000 0.500000
38.41770172 -43.50000000 -1.24475002 1.025490 2.000000 12.000000 0.500000
38.91770172 -43.50000000 -1.24475002 2.496340 4.000000 11.000000 0.500000
39.41770172 -43.50000000 -1.24475002 2.928990 7.000000 14.000000 0.500000
39.91770172 -43.50000000 -1.24475002 1.614890 4.000000 25.000000 0.500000
40.41770172 -43.50000000 -1.24475002 0.380825 2.000000 51.000000 0.500000
40.91770172 -43.50000000 -1.24475002 0.330489 2.000000 61.000000 0.500000
41.41770172 -43.50000000 -1.24475002 1.227990 4.000000 47.000000 0.500000
41.91770172 -43.50000000 -1.24475002 0.217386 2.000000 54.000000 0.500000
42.41770172 -43.50000000 -1.24475002 1.885270 5.000000 36.000000 0.500000
42.91770172 -43.50000000 -1.24475002 3.142410 3.000000 16.000000 0.500000
44.41770172 -43.50000000 -1.24475002 1.111810 7.000000 36.000000 0.500000
44.91770172 -43.50000000 -1.24475002 2.838320 19.000000 67.000000 0.500000
45.41770172 -43.50000000 -1.24475002 1.951260 9.000000 35.000000 0.500000
45.91770172 -43.50000000 -1.24475002 1.249760 4.000000 21.000000 0.500000
46.41770172 -43.50000000 -1.24475002 1.609550 6.000000 19.000000 0.500000
46.91770172 -43.50000000 -1.24475002 0.536238 0.750000 10.000000 0.500000
47.41770172 -43.50000000 -1.24475002 2.883080 2.180330 10.000000 0.500000
47.91770172 -43.50000000 -1.24475002 1.428870 1.849060 10.000000 0.500000
48.41770172 -43.50000000 -1.24475002 1.055460 1.513510 10.000000 0.500000
48.91770172 -43.50000000 -1.24475002 0.306991 0.478873 10.000000 0.500000
49.41770172 -43.50000000 -1.24475002 0.631392 0.746667 10.000000 0.500000
49.91770172 -43.50000000 -1.24475002 3.236920 3.339450 10.000000 0.500000
50.41770172 -43.50000000 -1.24475002 4.797830 8.000000 19.000000 0.500000
50.91770172 -43.50000000 -1.24475002 5.157370 11.000000 20.000000 0.500000
51.41770172 -43.50000000 -1.24475002 3.968030 13.000000 29.000000 0.500000
51.91770172 -43.50000000 -1.24475002 2.381610 5.000000 19.000000 0.500000
52.41770172 -43.50000000 -1.24475002 2.124450 2.277370 10.000000 0.500000
53.41770172 -43.50000000 -1.24475002 1.173790 1.052630 10.000000 0.500000
56.41770172 -43.50000000 -1.24475002 7.584090 6.923860 10.000000 0.500000
56.91770172 -43.50000000 -1.24475002 3.957140 6.000000 16.000000 0.500000
57.41770172 -43.50000000 -1.24475002 3.984260 1.000000 12.000000 0.500000
57.91770172 -43.50000000 -1.24475002 4.597360 4.785710 10.000000 0.500000
58.41770172 -43.50000000 -1.24475002 6.525870 25.000000 29.000000 0.500000
58.91770172 -43.50000000 -1.24475002 1.646290 3.000000 19.000000 0.500000
59.41770172 -43.50000000 -1.24475002 1.337310 8.000000 26.000000 0.500000
59.91770172 -43.50000000 -1.24475002 3.334850 5.108700 10.000000 0.500000
60.41770172 -43.50000000 -1.24475002 2.838320 4.681820 10.000000 0.500000
60.91770172 -43.50000000 -1.24475002 1.484660 1.730770 10.000000 0.500000
61.41770172 -43.50000000 -1.24475002 1.235060 1.590910 10.000000 0.500000
61.91770172 -43.50000000 -1.24475002 1.172110 1.209680 10.000000 0.500000
37.41770172 -43.00000000 -1.24475002 2.804760 3.580250 10.000000 0.500000
38.91770172 -43.00000000 -1.24475002 0.505999 1.000000 10.000000 0.500000
41.41770172 -43.00000000 -1.24475002 1.398600 1.000000 14.000000 0.500000
41.91770172 -43.00000000 -1.24475002 1.779530 10.000000 43.000000 0.500000
42.41770172 -43.00000000 -1.24475002 0.499910 0.584906 10.000000 0.500000
42.91770172 -43.00000000 -1.24475002 1.733100 2.266670 10.000000 0.500000
43.41770172 -43.00000000 -1.24475002 1.105990 0.917431 10.000000 0.500000
43.91770172 -43.00000000 -1.24475002 1.265930 1.295450 10.000000 0.500000
44.41770172 -43.00000000 -1.24475002 0.937935 3.000000 20.000000 0.500000
44.91770172 -43.00000000 -1.24475002 1.484890 14.000000 65.000000 0.500000
45.41770172 -43.00000000 -1.24475002 2.211220 13.000000 52.000000 0.500000
45.91770172 -43.00000000 -1.24475002 0.801556 2.000000 14.000000 0.500000
46.41770172 -43.00000000 -1.24475002 0.712607 0.469880 10.000000 0.500000
46.91770172 -43.00000000 -1.24475002 0.938957 1.114750 10.000000 0.500000
47.41770172 -43.00000000 -1.24475002 2.048030 2.283580 10.000000 0.500000
47.91770172 -43.00000000 -1.24475002 2.013970 3.000000 10.000000 0.500000
48.41770172 -43.00000000 -1.24475002 5.833270 7.545450 10.000000 0.500000
48.91770172 -43.00000000 -1.24475002 1.662020 1.652170 10.000000 0.500000
49.41770172 -43.00000000 -1.24475002 2.152800 1.847060 10.000000 0.500000
50.41770172 -43.00000000 -1.24475002 2.184300 13.000000 52.000000 0.500000
50.91770172 -43.00000000 -1.24475002 3.406710 24.000000 81.000000 0.500000
51.41770172 -43.00000000 -1.24475002 1.577250 23.000000 100.000000 0.500000
51.91770172 -43.00000000 -1.24475002 2.571420 33.000000 100.000000 0.500000
52.41770172 -43.00000000 -1.24475002 4.112650 12.000000 26.000000 0.500000
52.91770172 -43.00000000 -1.24475002 2.404240 2.123600 10.000000 0.500000
53.41770172 -43.00000000 -1.24475002 1.491610 1.944440 10.000000 0.500000
53.91770172 -43.00000000 -1.24475002 1.954160 2.439020 10.000000 0.500000
54.41770172 -43.00000000 -1.24475002 0.318572 0.384615 10.000000 0.500000
54.91770172 -43.00000000 -1.24475002 2.452170 1.956520 10.000000 0.500000
55.41770172 -43.00000000 -1.24475002 4.252850 11.000000 28.000000 0.500000
55.91770172 -43.00000000 -1.24475002 5.109050 26.000000 48.000000 0.500000
56.41770172 -43.00000000 -1.24475002 5.226820 51.000000 83.000000 0.500000
56.91770172 -43.00000000 -1.24475002 2.085610 17.000000 52.000000 0.500000
57.41770172 -43.00000000 -1.24475002 1.461870 5.000000 17.000000 0.500000
57.91770172 -43.00000000 -1.24475002 2.660450 7.000000 16.000000 0.500000
58.41770172 -43.00000000 -1.24475002 0.410713 2.000000 40.000000 0.500000
58.91770172 -43.00000000 -1.24475002 1.269470 10.000000 41.000000 0.500000
59.41770172 -43.00000000 -1.24475002 0.998823 5.000000 44.000000 0.500000
59.91770172 -43.00000000 -1.24475002 4.546790 21.000000 30.000000 0.500000
61.41770172 -43.00000000 -1.24475002 5.055830 4.074070 10.000000 0.500000
61.91770172 -43.00000000 -1.24475002 2.771700 3.156630 10.000000 0.500000
37.41770172 -42.50000000 -1.24475002 1.096280 2.000000 11.000000 0.500000
37.91770172 -42.50000000 -1.24475002 2.745310 3.000000 12.000000 0.500000
38.41770172 -42.50000000 -1.24475002 6.930650 4.000000 11.000000 0.500000
38.91770172 -42.50000000 -1.24475002 2.467810 4.000000 11.000000 0.500000
39.41770172 -42.50000000 -1.24475002 0.308115 0.352941 10.000000 0.500000
39.91770172 -42.50000000 -1.24475002 1.814280 2.000000 10.000000 0.500000
40.41770172 -42.50000000 -1.24475002 0.445257 0.588235 10.000000 0.500000
40.91770172 -42.50000000 -1.24475002 2.081950 2.455280 10.000000 0.500000
41.41770172 -42.50000000 -1.24475002 2.977250 6.000000 17.000000 0.500000
41.91770172 -42.50000000 -1.24475002 0.323088 1.000000 27.000000 0.500000
42.41770172 -42.50000000 -1.24475002 2.871920 2.705880 10.000000 0.500000
42.91770172 -42.50000000 -1.24475002 0.769798 1.153850 10.000000 0.500000
43.41770172 -42.50000000 -1.24475002 1.561190 3.034780 10.000000 0.500000
43.91770172 -42.50000000 -1.24475002 0.509508 0.656250 10.000000 0.500000
44.91770172 -42.50000000 -1.24475002 0.971365 7.000000 69.000000 0.500000
45.41770172 -42.50000000 -1.24475002 1.314500 6.000000 47.000000 0.500000
45.91770172 -42.50000000 -1.24475002 1.201000 1.000000 19.000000 0.500000
46.41770172 -42.50000000 -1.24475002 1.461250 1.828570 10.000000 0.500000
47.41770172 -42.50000000 -1.24475002 7.441770 6.000000 15.000000 0.500000
47.91770172 -42.50000000 -1.24475002 1.911800 3.000000 11.000000 0.500000
48.41770172 -42.50000000 -1.24475002 1.052830 5.000000 24.000000 0.500000
48.91770172 -42.50000000 -1.24475002 6.553750 8.000000 10.000000 0.500000
49.41770172 -42.50000000 -1.24475002 1.539490 1.605630 10.000000 0.500000
49.91770172 -42.50000000 -1.24475002 0.249369 1.000000 27.000000 0.500000
50.41770172 -42.50000000 -1.24475002 2.809010 29.000000 88.000000 0.500000
50.91770172 -42.50000000 -1.24475002 3.307540 48.000000 149.000000 0.500000
51.41770172 -42.50000000 -1.24475002 3.383660 63.000000 148.000000 0.500000
51.91770172 -42.50000000 -1.24475002 2.167500 64.000000 203.000000 0.500000
52.41770172 -42.50000000 -1.24475002 0.849303 13.000000 112.000000 0.500000
52.91770172 -42.50000000 -1.24475002 3.437150 9.000000 24.000000 0.500000
53.41770172 -42.50000000 -1.24475002 3.739700 4.638300 10.000000 0.500000
53.91770172 -42.50000000 -1.24475002 0.115552 0.243902 10.000000 0.500000
54.41770172 -42.50000000 -1.24475002 3.014700 2.187500 10.000000 0.500000
54.91770172 -42.50000000 -1.24475002 5.000040 6.170210 10.000000 0.500000
55.41770172 -42.50000000 -1.24475002 4.755040 19.000000 29.000000 0.500000
55.91770172 -42.50000000 -1.24475002 1.635200 18.000000 76.000000 0.500000
56.41770172 -42.50000000 -1.24475002 0.522923 9.000000 126.000000 0.500000
56.91770172 -42.50000000 -1.24475002 0.365135 4.000000 79.000000 0.500000
57.41770172 -42.50000000 -1.24475002 0.334743 1.000000 32.000000 0.500000
58.41770172 -42.50000000 -1.24475002 0.488395 2.000000 29.000000 0.500000
59.41770172 -42.50000000 -1.24475002 1.341100 5.000000 26.000000 0.500000
59.91770172 -42.50000000 -1.24475002 0.278867 2.000000 34.000000 0.500000
60.91770172 -42.50000000 -1.24475002 1.199330 1.078120 10.000000 0.500000
61.91770172 -42.50000000 -1.24475002 2.562580 7.000000 22.000000 0.500000
37.41770172 -42.00000000 -1.24475002 1.437280 2.000000 15.000000 0.500000
37.91770172 -42.00000000 -1.24475002 2.036510 3.000000 13.000000 0.500000
38.41770172 -42.00000000 -1.24475002 1.621580 6.000000 18.000000 0.500000
38.91770172 -42.00000000 -1.24475002 0.449070 0.724138 10.000000 0.500000
39.41770172 -42.00000000 -1.24475002 0.472645 0.571429 10.000000 0.500000
39.91770172 -42.00000000 -1.24475002 1.397490 2.105260 10.000000 0.500000
40.41770172 -42.00000000 -1.24475002 1.633420 1.423730 10.000000 0.500000
41.41770172 -42.00000000 -1.24475002 3.497590 13.000000 27.000000 0.500000
41.91770172 -42.00000000 -1.24475002 2.442560 14.000000 38.000000 0.500000
42.41770172 -42.00000000 -1.24475002 0.978837 1.319150 10.000000 0.500000
42.91770172 -42.00000000 -1.24475002 0.302484 0.363636 10.000000 0.500000
43.41770172 -42.00000000 -1.24475002 0.714034 1.022470 10.000000 0.500000
43.91770172 -42.00000000 -1.24475002 9.654340 3.000000 16.000000 0.500000
44.41770172 -42.00000000 -1.24475002 2.047180 2.322030 10.000000 0.500000
44.91770172 -42.00000000 -1.24475002 6.752280 7.000000 16.000000 0.500000
45.41770172 -42.00000000 -1.24475002 0.776917 1.000000 11.000000 0.500000
45.91770172 -42.00000000 -1.24475002 1.148350 1.375000 10.000000 0.500000
46.41770172 -42.00000000 -1.24475002 3.076650 2.840000 10.000000 0.500000
46.91770172 -42.00000000 -1.24475002 3.170430 8.000000 18.000000 0.500000
47.41770172 -42.00000000 -1.24475002 0.245948 1.000000 34.000000 0.500000
47.91770172 -42.00000000 -1.24475002 1.423100 7.000000 30.000000 0.500000
48.41770172 -42.00000000 -1.24475002 1.809080 9.000000 33.000000 0.500000
48.91770172 -42.00000000 -1.24475002 2.100390 2.878790 10.000000 0.500000
49.41770172 -42.00000000 -1.24475002 1.254780 1.509430 10.000000 0.500000
49.91770172 -42.00000000 -1.24475002 0.686470 0.363636 10.000000 0.500000
50.41770172 -42.00000000 -1.24475002 4.213250 36.000000 97.000000 0.500000
50.91770172 -42.00000000 -1.24475002 4.289570 72.000000 176.000000 0.500000
51.41770172 -42.00000000 -1.24475002 2.155350 52.000000 183.000000 0.500000
51.91770172 -42.00000000 -1.24475002 1.018010 28.000000 177.000000 0.500000
52.41770172 -42.00000000 -1.24475002 0.408809 7.000000 142.000000 0.500000
53.91770172 -42.00000000 -1.24475002 3.617530 2.000000 10.000000 0.500000
54.41770172 -42.00000000 -1.24475002 3.962440 5.196080 10.000000 0.500000
54.91770172 -42.00000000 -1.24475002 4.579930 4.790320 10.000000 0.500000
55.41770172 -42.00000000 -1.24475002 1.825500 8.000000 32.000000 0.500000
55.91770172 -42.00000000 -1.24475002 1.176180 10.000000 74.000000 0.500000
56.41770172 -42.00000000 -1.24475002 2.358520 16.000000 80.000000 0.500000
56.91770172 -42.00000000 -1.24475002 4.318520 18.000000 48.000000 0.500000
57.41770172 -42.00000000 -1.24475002 1.610380 1.696970 10.000000 0.500000
57.91770172 -42.00000000 -1.24475002 0.093285 0.129630 10.000000 0.500000
58.41770172 -42.00000000 -1.24475002 0.344694 0.300000 10.000000 0.500000
58.91770172 -42.00000000 -1.24475002 0.538483 1.000000 17.000000 0.500000
59.91770172 -42.00000000 -1.24475002 0.262276 1.000000 36.000000 0.500000
60.41770172 -42.00000000 -1.24475002 0.227946 0.259740 10.000000 0.500000
60.91770172 -42.00000000 -1.24475002 0.298064 0.375000 10.000000 0.500000
61.91770172 -42.00000000 -1.24475002 2.560650 6.000000 41.000000 0.500000
37.41770172 -41.50000000 -1.24475002 0.449553 0.407143 10.000000 0.500000
37.91770172 -41.50000000 -1.24475002 0.403466 1.000000 14.000000 0.500000
38.91770172 -41.50000000 -1.24475002 0.206659 0.173913 10.000000 0.500000
39.41770172 -41.50000000 -1.24475002 1.430420 2.500000 10.000000 0.500000
39.91770172 -41.50000000 -1.24475002 0.922296 1.212120 10.000000 0.500000
40.41770172 -41.50000000 -1.24475002 0.910027 1.120000 10.000000 0.500000
40.91770172 -41.50000000 -1.24475002 1.431630 2.000000 19.000000 0.500000
41.41770172 -41.50000000 -1.24475002 1.258310 9.000000 41.000000 0.500000
41.91770172 -41.50000000 -1.24475002 0.508439 4.000000 44.000000 0.500000
42.41770172 -41.50000000 -1.24475002 3.545770 6.000000 16.000000 0.500000
42.91770172 -41.50000000 -1.24475002 2.332680 2.250000 10.000000 0.500000
43.41770172 -41.50000000 -1.24475002 0.445327 0.240000 10.000000 0.500000
43.91770172 -41.50000000 -1.24475002 2.298490 2.261900 10.000000 0.500000
44.41770172 -41.50000000 -1.24475002 0.537686 0.870968 10.000000 0.500000
44.91770172 -41.50000000 -1.24475002 1.752580 3.000000 11.000000 0.500000
45.41770172 -41.50000000 -1.24475002 0.862388 1.490910 10.000000 0.500000
45.91770172 -41.50000000 -1.24475002 2.419150 2.819670 10.000000 0.500000
46.41770172 -41.50000000 -1.24475002 1.672470 2.439020 10.000000 0.500000
46.91770172 -41.50000000 -1.24475002 2.880860 6.000000 17.000000 0.500000
47.41770172 -41.50000000 -1.24475002 0.358929 1.000000 22.000000 0.500000
47.91770172 -41.50000000 -1.24475002 0.618747 1.000000 11.000000 0.500000
48.91770172 -41.50000000 -1.24475002 1.750240 2.112680 10.000000 0.500000
49.41770172 -41.50000000 -1.24475002 4.246300 3.500000 10.000000 0.500000
49.91770172 -41.50000000 -1.24475002 4.897350 27.000000 45.000000 0.500000
50.41770172 -41.50000000 -1.24475002 4.097470 58.000000 120.000000 0.500000
50.91770172 -41.50000000 -1.24475002 2.376520 73.000000 227.000000 0.500000
51.41770172 -41.50000000 -1.24475002 1.181180 22.000000 157.000000 0.500000
51.91770172 -41.50000000 -1.24475002 1.397270 18.000000 134.000000 0.500000
52.41770172 -41.50000000 -1.24475002 1.580050 7.000000 65.000000 0.500000
52.91770172 -41.50000000 -1.24475002 1.072410 1.191490 10.000000 0.500000
53.41770172 -41.50000000 -1.24475002 0.102731 0.090000 10.000000 0.500000
53.91770172 -41.50000000 -1.24475002 5.427070 5.076920 10.000000 0.500000
54.41770172 -41.50000000 -1.24475002 1.067710 3.000000 15.000000 0.500000
54.91770172 -41.50000000 -1.24475002 2.204970 10.000000 49.000000 0.500000
55.41770172 -41.50000000 -1.24475002 4.150500 19.000000 39.000000 0.500000
55.91770172 -41.50000000 -1.24475002 1.743450 21.000000 92.000000 0.500000
56.41770172 -41.50000000 -1.24475002 3.032790 38.000000 103.000000 0.500000
56.91770172 -41.50000000 -1.24475002 0.905049 10.000000 72.000000 0.500000
57.41770172 -41.50000000 -1.24475002 1.597400 5.000000 19.000000 0.500000
57.91770172 -41.50000000 -1.24475002 0.914190 1.454550 10.000000 0.500000
58.91770172 -41.50000000 -1.24475002 0.448552 0.769231 10.000000 0.500000
59.41770172 -41.50000000 -1.24475002 0.489389 0.351351 10.000000 0.500000
59.91770172 -41.50000000 -1.24475002 0.718873 0.628571 10.000000 0.500000
60.41770172 -41.50000000 -1.24475002 0.388380 0.370370 10.000000 0.500000
60.91770172 -41.50000000 -1.24475002 0.045933 0.043478 10.000000 0.500000
61.41770172 -41.50000000 -1.24475002 0.675117 0.551181 10.000000 0.500000
61.91770172 -41.50000000 -1.24475002 0.946281 2.000000 29.000000 0.500000
37.91770172 -41.00000000 -1.24475002 0.294056 0.269231 10.000000 0.500000
38.41770172 -41.00000000 -1.24475002 3.380950 3.000000 15.000000 0.500000
38.91770172 -41.00000000 -1.24475002 2.519250 3.058820 10.000000 0.500000
39.41770172 -41.00000000 -1.24475002 2.247470 3.576920 10.000000 0.500000
39.91770172 -41.00000000 -1.24475002 2.429430 2.666670 10.000000 0.500000
40.41770172 -41.00000000 -1.24475002 0.731789 0.777778 10.000000 0.500000
40.91770172 -41.00000000 -1.24475002 0.875518 5.000000 37.000000 0.500000
41.41770172 -41.00000000 -1.24475002 0.455417 3.000000 29.000000 0.500000
41.91770172 -41.00000000 -1.24475002 4.222110 8.000000 19.000000 0.500000
42.41770172 -41.00000000 -1.24475002 3.001470 2.149250 10.000000 0.500000
42.91770172 -41.00000000 -1.24475002 1.690200 1.951220 10.000000 0.500000
43.41770172 -41.00000000 -1.24475002 1.853110 2.602740 10.000000 0.500000
43.91770172 -41.00000000 -1.24475002 0.183127 0.169014 10.000000 0.500000
44.41770172 -41.00000000 -1.24475002 0.492459 0.923913 10.000000 0.500000
45.41770172 -41.00000000 -1.24475002 0.831951 1.046510 10.000000 0.500000
45.91770172 -41.00000000 -1.24475002 1.930340 1.826090 10.000000 0.500000
46.41770172 -41.00000000 -1.24475002 1.768130 2.621620 10.000000 0.500000
46.91770172 -41.00000000 -1.24475002 0.282951 1.000000 18.000000 0.500000
47.41770172 -41.00000000 -1.24475002 3.089460 7.000000 16.000000 0.500000
47.91770172 -41.00000000 -1.24475002 0.262232 0.441860 10.000000 0.500000
48.41770172 -41.00000000 -1.24475002 1.923880 4.000000 11.000000 0.500000
48.91770172 -41.00000000 -1.24475002 4.611510 7.068970 10.000000 0.500000
49.41770172 -41.00000000 -1.24475002 3.432580 4.509430 10.000000 0.500000
49.91770172 -41.00000000 -1.24475002 1.576740 12.000000 64.000000 0.500000
50.41770172 -41.00000000 -1.24475002 2.885180 62.000000 180.000000 0.500000
50.91770172 -41.00000000 -1.24475002 1.422070 35.000000 191.000000 0.500000
51.41770172 -41.00000000 -1.24475002 0.293564 5.000000 134.000000 0.500000
51.91770172 -41.00000000 -1.24475002 0.441705 3.000000 67.000000 0.500000
52.91770172 -41.00000000 -1.24475002 0.862873 0.892857 10.000000 0.500000
53.41770172 -41.00000000 -1.24475002 0.922042 1.304350 10.000000 0.500000
53.91770172 -41.00000000 -1.24475002 1.337890 1.914890 10.000000 0.500000
54.41770172 -41.00000000 -1.24475002 2.703470 3.480000 10.000000 0.500000
54.91770172 -41.00000000 -1.24475002 3.046890 19.000000 54.000000 0.500000
55.41770172 -41.00000000 -1.24475002 2.355370 23.000000 80.000000 0.500000
55.91770172 -41.00000000 -1.24475002 1.731050 13.000000 80.000000 0.500000
56.41770172 -41.00000000 -1.24475002 1.547460 21.000000 118.000000 0.500000
56.91770172 -41.00000000 -1.24475002 0.420596 6.000000 115.000000 0.500000
57.41770172 -41.00000000 -1.24475002 0.795221 2.000000 33.000000 0.500000
57.91770172 -41.00000000 -1.24475002 0.624761 0.615385 10.000000 0.500000
58.41770172 -41.00000000 -1.24475002 0.428575 0.600000 10.000000 0.500000
58.91770172 -41.00000000 -1.24475002 1.741550 2.314290 10.000000 0.500000
59.41770172 -41.00000000 -1.24475002 1.180390 1.650000 10.000000 0.500000
59.91770172 -41.00000000 -1.24475002 7.031830 6.326920 10.000000 0.500000
60.41770172 -41.00000000 -1.24475002 0.981573 1.222220 10.000000 0.500000
60.91770172 -41.00000000 -1.24475002 0.454846 0.567568 10.000000 0.500000
61.41770172 -41.00000000 -1.24475002 1.414170 1.384620 10.000000 0.500000
61.91770172 -41.00000000 -1.24475002 2.871410 2.416670 10.000000 0.500000
37.41770172 -40.50000000 -1.24475002 0.671461 0.595745 10.000000 0.500000
38.91770172 -40.50000000 -1.24475002 0.578268 0.718750 10.000000 0.500000
39.91770172 -40.50000000 -1.24475002 2.544900 4.000000 14.000000 0.500000
40.41770172 -40.50000000 -1.24475002 2.321750 3.198630 10.000000 0.500000
41.41770172 -40.50000000 -1.24475002 1.179920 3.000000 11.000000 0.500000
41.91770172 -40.50000000 -1.24475002 1.448220 1.705880 10.000000 0.500000
42.41770172 -40.50000000 -1.24475002 1.399180 1.718750 10.000000 0.500000
