//X Y Z R G B Nx Ny Nz
60.05500031 -52.02125168 12.00024986 131 251 0 -0.368080 0.903469 -0.219684
60.04550171 -51.99174881 12.05974960 131 251 0 -0.369050 0.902932 -0.220263
60.08549881 -50.66775131 12.52175045 129 252 0 -0.375493 0.896765 -0.234131
60.16249847 -50.70500183 12.58100033 129 252 0 -0.375493 0.896765 -0.234131
60.13824844 -50.72425079 12.60175037 129 252 0 -0.375493 0.896765 -0.234131
60.08675003 -50.66175079 12.61750031 129 252 0 -0.375493 0.896765 -0.234131
60.07350159 -50.71149826 12.59624958 129 252 0 -0.375493 0.896765 -0.234131
60.29175186 -51.82574844 12.10674953 130 252 0 -0.372303 0.900828 -0.223382
60.05350113 -51.92350006 12.29950047 131 251 0 -0.369541 0.901212 -0.226399
60.07199860 -51.96575165 12.34399986 131 251 0 -0.369541 0.901212 -0.226399
60.34024811 -51.73925018 12.56999969 130 252 0 -0.373772 0.898519 -0.230126
60.30599976 -51.59099960 12.57724953 130 252 0 -0.373772 0.898519 -0.230126
60.26200104 -51.54550171 12.57724953 130 252 0 -0.373772 0.898519 -0.230126
60.29425049 -51.79150009 12.53149986 130 252 0 -0.371246 0.899501 -0.230378
60.27574921 -51.81999969 12.47749996 130 251 0 -0.370516 0.900661 -0.226996
60.25849915 -51.77624893 12.49750042 130 251 0 -0.371246 0.899501 -0.230378
60.28400040 -51.83399963 12.54599953 130 251 0 -0.371246 0.899501 -0.230378
60.22900009 -51.69575119 12.57674980 130 251 0 -0.371246 0.899501 -0.230378
60.22325134 -51.67824936 12.60200024 130 251 0 -0.371246 0.899501 -0.230378
60.17100143 -51.63150024 12.59599972 130 251 0 -0.371246 0.899501 -0.230378
60.13074875 -51.53099823 12.60375023 130 251 0 -0.370994 0.898890 -0.233154
60.08274841 -51.89400101 12.44999981 131 251 0 -0.369541 0.901212 -0.226399
60.10100174 -51.84749985 12.54150009 131 251 0 -0.370268 0.900059 -0.229771
60.09024811 -51.81774902 12.56550026 131 251 0 -0.367738 0.901032 -0.230020
60.12300110 -51.82849884 12.60324955 130 251 0 -0.370268 0.900059 -0.229771
61.28350067 -51.00650024 13.42650032 126 255 0 -0.390842 0.887196 -0.245205
61.21424866 -51.08250046 13.32575035 127 255 0 -0.387295 0.888850 -0.244842
60.87300110 -50.25424957 12.93274975 127 255 0 -0.390095 0.888467 -0.241770
60.86524963 -49.94075012 12.91699982 126 255 0 -0.391125 0.887840 -0.242408
60.82199860 -49.98125076 12.87674999 126 255 0 -0.390095 0.888467 -0.241770
60.80500031 -50.01974869 12.86750031 127 255 0 -0.390095 0.888467 -0.241770
60.78400040 -49.96924973 12.88274956 127 255 0 -0.390095 0.888467 -0.241770
60.25249863 -50.54674911 12.76500034 129 253 0 -0.378753 0.894565 -0.237274
60.67074966 -50.57025146 12.97350025 128 254 0 -0.384030 0.891128 -0.241687
61.09000015 -50.13399887 13.37075043 126 255 1 -0.392622 0.885265 -0.249307
60.93249893 -51.17449951 13.17074966 128 254 0 -0.384030 0.891128 -0.241687
60.82875061 -51.05250168 13.36124992 128 254 0 -0.383753 0.890486 -0.244476
60.83874893 -51.07275009 13.40050030 128 254 0 -0.383753 0.890486 -0.244476
60.82199860 -51.10150146 13.51325035 128 254 0 -0.381952 0.890231 -0.248195
60.81349945 -51.07574844 13.57450008 128 254 0 -0.381952 0.890231 -0.248195
60.81475067 -51.07524872 13.60624981 128 254 0 -0.381952 0.890231 -0.248195
60.79249954 -51.04299927 13.38125038 128 254 0 -0.383753 0.890486 -0.244476
60.65074921 -50.99974823 13.47449970 128 253 0 -0.380944 0.890846 -0.247539
60.63525009 -50.96025085 13.50000000 128 253 0 -0.380944 0.890846 -0.247539
60.59225082 -50.91149902 13.57950020 128 253 0 -0.381669 0.889571 -0.250981
60.58074951 -50.88174820 13.60274982 128 253 0 -0.381669 0.889571 -0.250981
60.75225067 -51.68624878 12.65375042 129 253 0 -0.380795 0.895384 -0.230830
60.29449844 -51.93574905 12.61550045 130 251 0 -0.371246 0.899501 -0.230378
60.31874847 -51.88674927 12.89900017 130 251 0 -0.371717 0.897704 -0.236547
60.33499908 -51.65575027 12.65225029 130 252 0 -0.374759 0.897952 -0.230734
60.33224869 -51.70949936 12.68274975 130 252 0 -0.374503 0.897340 -0.233514
60.29875183 -51.70325089 12.70499992 130 252 0 -0.371974 0.898324 -0.233770
60.27700043 -51.57875061 12.61450005 130 252 0 -0.374759 0.897952 -0.230734
60.22900009 -51.61074829 12.73425007 130 252 0 -0.371974 0.898324 -0.233770
60.29650116 -51.78775024 12.62924957 130 252 0 -0.371246 0.899501 -0.230378
60.24449921 -51.81174850 12.61275005 130 251 0 -0.371246 0.899501 -0.230378
60.19824982 -51.61550140 12.61250019 130 251 0 -0.371246 0.899501 -0.230378
60.19800186 -51.60675049 12.70174980 130 251 0 -0.370994 0.898890 -0.233154
60.14474869 -51.69675064 12.81299973 130 251 0 -0.370994 0.898890 -0.233154
60.28200150 -51.52000046 12.70950031 130 252 0 -0.374503 0.897340 -0.233514
60.18799973 -51.50849915 12.74149990 130 252 0 -0.371974 0.898324 -0.233770
60.21699905 -51.81800079 12.71175003 130 251 0 -0.370994 0.898890 -0.233154
60.09550095 -51.75574875 12.65375042 130 251 0 -0.368460 0.899866 -0.233407
60.10774994 -51.78874969 12.62574959 130 251 0 -0.370268 0.900059 -0.229771
60.08724976 -51.80424881 12.63000011 131 251 0 -0.367738 0.901032 -0.230020
60.11125183 -51.70650101 12.70750046 130 251 0 -0.370994 0.898890 -0.233154
60.11225128 -51.94924927 12.65349960 131 251 0 -0.367738 0.901032 -0.230020
60.12599945 -51.73424911 12.80424976 130 251 0 -0.368460 0.899866 -0.233407
60.14799881 -51.62799835 12.90575027 130 251 0 -0.371717 0.897704 -0.236547
61.47949982 -53.80775070 12.14575005 129 253 0 -0.378040 0.900582 -0.214563
61.44499969 -53.78950119 12.13675022 129 252 0 -0.378040 0.900582 -0.214563
61.40774918 -54.00825119 12.26525021 129 252 0 -0.377802 0.900015 -0.217346
61.38700104 -54.04724884 12.28024960 129 252 0 -0.374312 0.901552 -0.217013
61.61875153 -53.64199829 12.52999973 128 253 0 -0.382055 0.897317 -0.221036
61.36975098 -54.06624985 12.32699966 130 252 0 -0.375297 0.901005 -0.217585
61.39274979 -54.11500168 12.41049957 130 252 0 -0.375297 0.901005 -0.217585
61.45000076 -54.18375015 12.47099972 129 252 0 -0.375297 0.901005 -0.217585
61.22200012 -53.20949936 11.84599972 129 253 0 -0.379777 0.900696 -0.210987
60.85599899 -52.93474960 11.80424976 130 252 0 -0.373564 0.902659 -0.213673
60.78824997 -52.91899872 11.77225018 130 252 0 -0.373564 0.902659 -0.213673
60.81525040 -52.91875076 11.78674984 130 252 0 -0.373564 0.902659 -0.213673
60.73625183 -52.87374878 11.74674988 130 252 0 -0.373795 0.903217 -0.210896
61.08700180 -53.11024857 11.84099960 129 252 0 -0.377282 0.901690 -0.211220
61.00899887 -53.07350159 11.82124996 129 252 0 -0.377282 0.901690 -0.211220
60.99850082 -53.04550171 11.84974957 129 252 0 -0.377049 0.901132 -0.214001
61.01300049 -53.07424927 11.91924953 129 252 0 -0.377049 0.901132 -0.214001
61.09550095 -53.45375061 12.55700016 130 252 0 -0.375800 0.899289 -0.223726
61.08774948 -53.06949997 12.30074978 129 252 0 -0.376045 0.899874 -0.220945
61.05274963 -53.05875015 12.23124981 129 252 0 -0.375297 0.901005 -0.217585
60.96075058 -53.00175095 12.28199959 129 252 0 -0.375057 0.900429 -0.220364
60.94625092 -53.02624893 12.33150005 130 252 0 -0.375057 0.900429 -0.220364
61.09825134 -53.07699966 12.49524975 129 252 0 -0.375800 0.899289 -0.223726
61.15200043 -53.12224960 12.51675034 129 252 0 -0.376791 0.898727 -0.224315
61.08625031 -53.10974884 12.55774975 129 252 0 -0.376791 0.898727 -0.224315
60.98049927 -53.02650070 12.53600025 129 252 0 -0.375800 0.899289 -0.223726
60.88975143 -52.96524811 12.37524986 130 252 0 -0.376045 0.899874 -0.220945
60.86600113 -52.98424911 12.42625046 130 252 0 -0.373285 0.900275 -0.223971
60.76224899 -53.25799942 12.55525017 130 251 0 -0.369784 0.901805 -0.223624
60.87699890 -53.38975143 12.51525021 130 251 0 -0.372303 0.900828 -0.223382
60.88674927 -53.41049957 12.54850006 130 251 0 -0.372303 0.900828 -0.223382
60.77524948 -53.37549973 12.56624985 130 251 0 -0.369784 0.901805 -0.223624
60.48574829 -53.32075119 12.22375011 131 250 0 -0.368080 0.903469 -0.219684
60.52125168 -53.33449936 12.29374981 131 251 0 -0.368080 0.903469 -0.219684
60.42274857 -53.24425125 12.21675014 131 250 0 -0.365560 0.904434 -0.219919
60.38674927 -53.22975159 12.31350040 131 250 0 -0.365560 0.904434 -0.219919
60.01100159 -53.98175049 12.48600006 133 249 0 -0.354900 0.908254 -0.221631
59.96274948 -53.77074814 12.40674973 133 249 0 -0.354900 0.908254 -0.221631
61.46699905 -53.56600189 12.62899971 129 253 0 -0.379303 0.897732 -0.224067
61.36600113 -53.49224854 12.58075047 129 253 0 -0.379303 0.897732 -0.224067
61.39175034 -53.46649933 12.60774994 129 253 0 -0.379303 0.897732 -0.224067
61.13399887 -53.40000153 12.57024956 129 252 0 -0.375800 0.899289 -0.223726
61.14799881 -53.43099976 12.60750008 129 252 0 -0.375800 0.899289 -0.223726
61.08800125 -53.34875107 12.59850025 130 252 0 -0.375800 0.899289 -0.223726
61.10824966 -53.39474869 12.64400005 130 252 0 -0.375800 0.899289 -0.223726
61.14274979 -53.40674973 12.72649956 129 252 0 -0.376542 0.898133 -0.227097
61.12924957 -53.13975143 12.63249969 129 252 0 -0.376791 0.898727 -0.224315
60.99800110 -52.97325134 12.61225033 129 252 0 -0.376791 0.898727 -0.224315
60.88499832 -52.92499924 12.68000031 130 252 0 -0.374023 0.899122 -0.227347
60.80025101 -52.86449814 12.66499996 130 252 0 -0.373039 0.899682 -0.226749
60.88399887 -52.91949844 12.71475029 130 252 0 -0.374023 0.899122 -0.227347
60.81275177 -52.82149887 12.76200008 130 252 0 -0.373772 0.898519 -0.230126
60.77975082 -53.22650146 12.60149956 130 251 0 -0.369784 0.901805 -0.223624
60.84400177 -53.29524994 12.64974976 130 251 0 -0.373039 0.899682 -0.226749
60.76324844 -53.18349838 12.62024975 130 251 0 -0.369541 0.901212 -0.226399
60.69300079 -53.16249847 12.64249992 130 251 0 -0.369541 0.901212 -0.226399
60.67649841 -53.20650101 12.64700031 130 251 0 -0.369541 0.901212 -0.226399
60.50674820 -53.25474930 12.74324989 131 251 0 -0.367014 0.902183 -0.226642
60.50149918 -53.52074814 13.03625011 131 250 0 -0.363990 0.901936 -0.232428
60.49150085 -53.49325180 13.06025028 131 250 0 -0.363990 0.901936 -0.232428
60.62924957 -53.31375122 12.86999989 131 251 0 -0.367738 0.901032 -0.230020
60.58174896 -53.26350021 12.84399986 131 251 0 -0.366770 0.901582 -0.229414
60.58974838 -53.27825165 12.90649986 131 251 0 -0.367738 0.901032 -0.230020
60.49274826 -53.27524948 12.87600040 131 250 0 -0.366770 0.901582 -0.229414
60.34349823 -53.37324905 12.99024963 132 250 0 -0.363990 0.901936 -0.232428
60.24774933 -53.38074875 12.95674992 132 250 0 -0.360740 0.904041 -0.229296
60.38674927 -53.47774887 13.04599953 132 250 0 -0.363990 0.901936 -0.232428
60.20375061 -53.42750168 13.10124969 132 250 0 -0.361450 0.902893 -0.232674
60.52925110 -53.82875061 13.16699982 132 250 0 -0.363990 0.901936 -0.232428
60.49700165 -53.50350189 13.09624958 131 250 0 -0.363990 0.901936 -0.232428
60.50899887 -53.52999878 13.13974953 131 250 0 -0.364952 0.901388 -0.233042
60.64925003 -53.63199997 13.27974987 131 250 0 -0.364952 0.901388 -0.233042
60.59249878 -53.57675171 13.21924973 131 250 0 -0.364952 0.901388 -0.233042
60.59550095 -53.57500076 13.32174969 131 250 0 -0.364702 0.900770 -0.235811
60.60599899 -53.69950104 13.19200039 131 250 0 -0.364952 0.901388 -0.233042
60.48274994 -53.55550003 13.10149956 131 250 0 -0.363990 0.901936 -0.232428
60.50799942 -53.60900116 13.20349979 131 250 0 -0.364952 0.901388 -0.233042
60.44324875 -53.60800171 13.18074989 132 250 0 -0.363990 0.901936 -0.232428
60.36199951 -53.64775085 13.21525002 132 250 0 -0.361450 0.902893 -0.232674
60.34975052 -53.70000076 13.21399975 132 250 0 -0.361450 0.902893 -0.232674
60.58124924 -53.70524979 13.21700001 131 250 0 -0.364952 0.901388 -0.233042
60.50925064 -53.69300079 13.30624962 131 250 0 -0.364702 0.900770 -0.235811
60.49274826 -53.65900040 13.22974968 131 250 0 -0.364952 0.901388 -0.233042
60.46900177 -53.66049957 13.31550026 132 250 0 -0.362158 0.901730 -0.236063
60.40724945 -53.59000015 13.32474995 132 250 0 -0.362158 0.901730 -0.236063
60.48075104 -53.78499985 13.24250031 132 250 0 -0.361450 0.902893 -0.232674
60.49274826 -53.81800079 13.22249985 132 250 0 -0.361450 0.902893 -0.232674
60.42924881 -53.73600006 13.33349991 132 250 0 -0.361203 0.902275 -0.235440
60.35200119 -53.47000122 13.10274982 132 250 0 -0.361450 0.902893 -0.232674
60.33150101 -53.50949860 13.10925007 132 250 0 -0.361450 0.902893 -0.232674
60.26824951 -53.65800095 13.16250038 132 249 0 -0.361450 0.902893 -0.232674
60.34725189 -53.61425018 13.17074966 132 250 0 -0.361450 0.902893 -0.232674
60.33150101 -53.56874847 13.22875023 132 250 0 -0.361203 0.902275 -0.235440
60.26200104 -53.55500031 13.32950020 132 250 0 -0.361203 0.902275 -0.235440
60.32875061 -53.63574982 13.32124996 132 250 0 -0.361203 0.902275 -0.235440
60.27074814 -53.65174866 13.29349995 132 249 0 -0.361203 0.902275 -0.235440
60.26124954 -53.62174988 13.34375000 132 249 0 -0.361203 0.902275 -0.235440
60.22150040 -54.14500046 12.90575027 133 249 0 -0.356308 0.906041 -0.228328
60.24150085 -54.10074997 13.00599957 133 249 0 -0.357250 0.905518 -0.228931
60.01950073 -53.68799973 13.10074997 133 249 0 -0.357010 0.904910 -0.231692
59.95249939 -54.03824997 12.88500023 133 248 0 -0.353765 0.906978 -0.228564
60.18175125 -54.03174973 13.00000000 133 249 0 -0.357250 0.905518 -0.228931
60.04375076 -54.08174896 13.07400036 133 248 0 -0.353528 0.906371 -0.231321
59.89599991 -53.86899948 13.09525013 133 248 0 -0.353528 0.906371 -0.231321
60.29275131 -54.19699860 13.37749958 133 249 0 -0.357709 0.903763 -0.235066
60.36299896 -53.82049942 13.26550007 132 250 0 -0.361203 0.902275 -0.235440
60.32099915 -53.86650085 13.33374977 132 249 0 -0.358655 0.903226 -0.235688
60.32725143 -53.72399902 13.31124973 132 250 0 -0.361203 0.902275 -0.235440
60.26050186 -53.86849976 13.27600002 132 249 0 -0.357709 0.903763 -0.235066
60.24824905 -53.83425140 13.30300045 132 249 0 -0.358655 0.903226 -0.235688
60.16725159 -53.57025146 13.17099953 132 249 0 -0.357953 0.904380 -0.232305
60.07175064 -53.81425095 13.20174980 133 249 0 -0.357953 0.904380 -0.232305
60.22024918 -53.70100021 13.23400021 132 249 0 -0.358655 0.903226 -0.235688
60.11500168 -54.00199890 13.17424965 133 249 0 -0.357010 0.904910 -0.231692
60.10525131 -53.97375107 13.20075035 133 249 0 -0.357010 0.904910 -0.231692
60.05424881 -53.93249893 13.17949963 133 249 0 -0.354463 0.905850 -0.231932
60.16474915 -54.04650116 13.29599953 133 249 0 -0.357709 0.903763 -0.235066
60.15174866 -54.08324814 13.31750011 133 249 0 -0.355159 0.904705 -0.235311
60.16550064 -53.95875168 13.30774975 133 249 0 -0.357709 0.903763 -0.235066
59.91275024 -53.90625000 13.16399956 133 248 0 -0.354463 0.905850 -0.231932
59.89400101 -53.92874908 13.17275047 133 248 0 -0.354463 0.905850 -0.231932
60.20650101 -53.71974945 13.36550045 132 249 0 -0.358655 0.903226 -0.235688
60.19224930 -53.68149948 13.38300037 132 249 0 -0.358655 0.903226 -0.235688
59.95175171 -54.58850098 13.16250038 134 248 0 -0.350053 0.907814 -0.230948
60.70500183 -52.80374908 11.67399979 130 252 0 -0.373795 0.903217 -0.210896
60.66374969 -52.79024887 11.62975025 130 252 0 -0.372815 0.903750 -0.210343
60.07400131 -52.08824921 11.80175018 131 251 0 -0.368314 0.904043 -0.216912
60.04899979 -52.10974884 11.81050014 131 251 0 -0.368314 0.904043 -0.216912
60.20875168 -52.48550034 12.08549976 131 251 0 -0.368080 0.903469 -0.219684
60.17224884 -52.47499847 12.08475018 131 251 0 -0.368080 0.903469 -0.219684
59.89524841 -52.33575058 11.91699982 132 250 0 -0.364600 0.904962 -0.219341
60.06174850 -52.42950058 12.09175014 131 250 0 -0.365560 0.904434 -0.219919
60.06624985 -53.09949875 11.92825031 132 250 0 -0.361353 0.907010 -0.216231
60.06724930 -53.09375000 12.01350021 132 250 0 -0.361353 0.907010 -0.216231
60.03874969 -53.27624893 11.95250034 132 249 0 -0.360404 0.907523 -0.215663
60.06299973 -53.33399963 12.00100040 132 249 0 -0.360404 0.907523 -0.215663
60.03950119 -53.41749954 12.05424976 132 249 0 -0.360404 0.907523 -0.215663
60.03200150 -53.33850098 11.97900009 132 249 0 -0.360404 0.907523 -0.215663
60.34424973 -52.95700073 12.29224968 131 250 0 -0.365560 0.904434 -0.219919
60.43349838 -53.02624893 12.33675003 131 251 0 -0.368811 0.902349 -0.223036
60.28200150 -52.71649933 12.45024967 131 251 0 -0.366048 0.902725 -0.226046
60.20650101 -52.67774963 12.43025017 131 250 0 -0.366048 0.902725 -0.226046
60.15850067 -52.79624939 12.43474960 131 250 0 -0.366048 0.902725 -0.226046
60.27099991 -52.74974823 12.52250004 131 250 0 -0.366048 0.902725 -0.226046
60.21649933 -52.69424820 12.52000046 131 250 0 -0.366048 0.902725 -0.226046
60.29524994 -52.81600189 12.47675037 131 250 0 -0.366048 0.902725 -0.226046
60.18899918 -52.70774841 12.53324986 131 250 0 -0.366048 0.902725 -0.226046
60.21300125 -52.49000168 12.14850044 131 251 0 -0.368080 0.903469 -0.219684
60.19174957 -52.52050018 12.12349987 131 251 0 -0.368080 0.903469 -0.219684
60.22975159 -52.52799988 12.18550014 131 251 0 -0.369050 0.902932 -0.220263
60.18050003 -52.41299820 12.10050011 131 251 0 -0.368080 0.903469 -0.219684
60.17050171 -52.37099838 12.27525043 131 251 0 -0.366288 0.903317 -0.223275
60.17324829 -52.37424850 12.30799961 131 251 0 -0.366288 0.903317 -0.223275
60.18600082 -52.48625183 12.33174992 131 251 0 -0.366288 0.903317 -0.223275
60.07624817 -52.37950134 12.10624981 131 250 0 -0.365560 0.904434 -0.219919
60.06850052 -52.34975052 12.21599960 131 250 0 -0.365325 0.903852 -0.222688
60.07400131 -52.51974869 12.18949986 131 250 0 -0.365325 0.903852 -0.222688
60.18975067 -52.57275009 12.23099995 131 250 0 -0.365325 0.903852 -0.222688
60.09149933 -52.48775101 12.26000023 131 250 0 -0.365325 0.903852 -0.222688
60.07675171 -52.44549942 12.31124973 131 250 0 -0.366288 0.903317 -0.223275
60.06124878 -52.55875015 12.34175014 131 250 0 -0.365325 0.903852 -0.222688
60.05424881 -52.40499878 12.13899994 131 250 0 -0.365560 0.904434 -0.219919
60.01350021 -52.35549927 12.30200005 131 250 0 -0.366288 0.903317 -0.223275
59.93450165 -52.32899857 12.29850006 131 250 0 -0.362798 0.904811 -0.222924
59.94599915 -52.51449966 12.28824997 132 250 0 -0.362798 0.904811 -0.222924
60.17499924 -52.59775162 12.44025040 131 250 0 -0.366048 0.902725 -0.226046
60.17250061 -52.51599884 12.36649990 131 250 0 -0.366288 0.903317 -0.223275
60.09550095 -52.72349930 12.45475006 131 250 0 -0.363518 0.903686 -0.226287
60.19049835 -52.63349915 12.47550011 131 250 0 -0.366048 0.902725 -0.226046
60.06575012 -53.47750092 12.13549995 132 249 0 -0.361353 0.907010 -0.216231
60.28075027 -53.09600067 12.54224968 131 250 0 -0.366048 0.902725 -0.226046
59.99700165 -52.87649918 12.39875031 132 250 0 -0.362798 0.904811 -0.222924
60.19699860 -52.88650131 12.51974964 131 250 0 -0.363518 0.903686 -0.226287
60.15625000 -53.02574921 12.54675007 132 250 0 -0.362561 0.904220 -0.225691
59.72249985 -53.00674820 12.17975044 133 249 0 -0.358599 0.907385 -0.219224
59.71575165 -53.05799866 12.20499992 133 249 0 -0.358369 0.906804 -0.221986
60.05775070 -52.03649902 11.91149998 131 251 0 -0.368080 0.903469 -0.219684
58.73675156 -52.01924896 12.30599976 134 247 0 -0.346815 0.909844 -0.227824
58.72724915 -51.99174881 12.33224964 134 247 0 -0.346815 0.909844 -0.227824
58.75524902 -52.07149887 12.28499985 134 247 0 -0.346815 0.909844 -0.227824
59.18349838 -53.12125015 11.72224998 134 247 0 -0.350249 0.912378 -0.211879
59.13824844 -53.05974960 11.82900047 134 247 0 -0.347502 0.912734 -0.214846
59.13124847 -53.22299957 11.82400036 134 247 0 -0.347502 0.912734 -0.214846
59.07350159 -53.07474899 11.76074982 134 247 0 -0.346590 0.913214 -0.214282
59.06774902 -53.13624954 11.75074959 135 247 0 -0.346590 0.913214 -0.214282
59.11325073 -53.16249847 11.94250011 134 247 0 -0.347286 0.912165 -0.217594
59.04574966 -53.51625061 11.61250019 135 247 0 -0.345892 0.914246 -0.210980
59.07374954 -53.40024948 11.75749969 135 247 0 -0.346802 0.913773 -0.211535
59.01525116 -53.33850098 11.65999985 135 247 0 -0.345892 0.914246 -0.210980
58.97124863 -53.38449860 11.67325020 135 246 0 -0.343361 0.915151 -0.211189
58.88525009 -53.31975174 11.79625034 135 246 0 -0.343152 0.914593 -0.213931
58.98849869 -53.52524948 11.62250042 135 246 0 -0.343361 0.915151 -0.211189
59.11024857 -53.31800079 11.89974976 135 247 0 -0.347502 0.912734 -0.214846
58.98274994 -53.38925171 11.92724991 135 246 0 -0.344055 0.914122 -0.214495
58.88024902 -53.29050064 11.93949986 135 246 0 -0.343841 0.913554 -0.217239
58.98175049 -53.20425034 12.09399986 135 247 0 -0.344747 0.913076 -0.217811
58.94200134 -53.18199921 12.12125015 135 247 0 -0.344530 0.912499 -0.220557
60.04249954 -53.50099945 12.17074966 132 249 0 -0.358599 0.907385 -0.219224
60.03625107 -53.47874832 12.23099995 132 249 0 -0.358599 0.907385 -0.219224
59.60824966 -53.73300171 12.60375023 134 248 0 -0.352136 0.908597 -0.224613
59.65724945 -53.08750153 12.17875004 133 249 0 -0.355127 0.908834 -0.218874
59.65475082 -53.07825089 12.21000004 133 249 0 -0.354900 0.908254 -0.221631
59.00075150 -53.34099960 12.12849998 135 247 0 -0.344747 0.913076 -0.217811
58.95750046 -53.38275146 12.18500042 135 246 0 -0.344530 0.912499 -0.220557
58.93225098 -53.10774994 11.72449970 135 247 0 -0.346590 0.913214 -0.214282
58.88824844 -53.15375137 11.71975040 135 246 0 -0.343152 0.914593 -0.213931
58.53224945 -53.22050095 11.66199970 136 245 0 -0.339720 0.915955 -0.213580
58.46075058 -53.10974884 11.70149994 136 245 0 -0.337181 0.916845 -0.213787
58.41825104 -53.08100128 11.77149963 136 245 0 -0.337181 0.916845 -0.213787
58.49850082 -53.20550156 11.78524971 136 245 0 -0.337181 0.916845 -0.213787
58.44400024 -53.13999939 11.88599968 136 245 0 -0.336973 0.916279 -0.216523
58.31674957 -53.13024902 11.79275036 137 245 0 -0.336973 0.916279 -0.216523
58.34024811 -53.18825150 11.87300014 137 245 0 -0.334427 0.917162 -0.216732
58.34624863 -53.20100021 11.90649986 137 245 0 -0.334427 0.917162 -0.216732
58.32149887 -53.13050079 11.91874981 137 245 0 -0.334427 0.917162 -0.216732
58.19575119 -53.06074905 11.74899960 137 245 0 -0.333548 0.917616 -0.216162
60.18975067 -53.18275070 12.74524975 132 250 0 -0.363277 0.903086 -0.229054
60.07699966 -53.37350082 12.80675030 132 249 0 -0.359790 0.904572 -0.228692
59.84999847 -53.19974899 12.70250034 133 249 0 -0.356308 0.906041 -0.228328
59.81999969 -53.20650101 12.72449970 133 249 0 -0.356308 0.906041 -0.228328
59.86125183 -53.12950134 12.84724998 133 249 0 -0.357010 0.904910 -0.231692
60.21524811 -53.23125076 12.91125011 132 250 0 -0.360740 0.904041 -0.229296
60.17699814 -53.13949966 12.85225010 132 250 0 -0.363277 0.903086 -0.229054
60.17024994 -53.17900085 12.99174976 132 250 0 -0.361450 0.902893 -0.232674
59.96575165 -52.99674988 12.88799953 132 249 0 -0.360497 0.903432 -0.232061
60.00374985 -52.92950058 12.94699955 132 250 0 -0.361450 0.902893 -0.232674
60.08950043 -53.05274963 13.01525021 132 250 0 -0.361450 0.902893 -0.232674
59.96675110 -52.98600006 13.01449966 132 249 0 -0.360497 0.903432 -0.232061
60.05649948 -53.22949982 12.88875008 132 249 0 -0.360740 0.904041 -0.229296
59.99000168 -53.29175186 12.91499996 132 249 0 -0.357953 0.904380 -0.232305
60.23600006 -53.34024811 13.06649971 132 250 0 -0.361450 0.902893 -0.232674
59.98199844 -53.12324905 12.86375046 132 249 0 -0.360497 0.903432 -0.232061
60.01150131 -53.18775177 12.98200035 132 249 0 -0.360497 0.903432 -0.232061
59.97050095 -53.09024811 12.88700008 132 249 0 -0.360497 0.903432 -0.232061
59.96200180 -53.06650162 12.91324997 132 249 0 -0.360497 0.903432 -0.232061
59.89474869 -53.04574966 12.90950012 132 249 0 -0.357953 0.904380 -0.232305
59.95325089 -53.10675049 12.95499992 132 249 0 -0.357953 0.904380 -0.232305
59.82899857 -53.12500000 12.90349960 133 249 0 -0.357010 0.904910 -0.231692
59.79925156 -53.13525009 12.89774990 133 249 0 -0.357010 0.904910 -0.231692
59.86024857 -53.03699875 13.05125046 132 249 0 -0.357709 0.903763 -0.235066
60.04199982 -52.81724930 12.62125015 132 250 0 -0.363277 0.903086 -0.229054
59.77375031 -53.07300186 12.85424995 133 249 0 -0.357010 0.904910 -0.231692
59.96025085 -52.88899994 12.93249989 132 249 0 -0.360497 0.903432 -0.232061
59.94824982 -52.94274902 12.96850014 132 249 0 -0.360497 0.903432 -0.232061
59.76649857 -53.04975128 12.90375042 133 249 0 -0.357010 0.904910 -0.231692
59.72800064 -53.10499954 12.93599987 133 249 0 -0.354463 0.905850 -0.231932
60.15625000 -53.37450027 13.12275028 132 249 0 -0.361450 0.902893 -0.232674
59.84899902 -53.61650085 12.63574982 133 248 0 -0.355605 0.907156 -0.224975
59.89450073 -53.38949966 12.83625031 133 249 0 -0.357250 0.905518 -0.228931
59.85475159 -53.61825180 12.76274967 133 248 0 -0.356308 0.906041 -0.228328
59.77375031 -53.41450119 12.68449974 133 248 0 -0.356308 0.906041 -0.228328
59.76200104 -53.37900162 12.73099995 133 248 0 -0.356308 0.906041 -0.228328
59.74024963 -53.49824905 12.71650028 133 248 0 -0.352833 0.907492 -0.227962
59.87200165 -53.33575058 12.78724957 133 249 0 -0.357250 0.905518 -0.228931
59.82474899 -53.28274918 12.80150032 133 249 0 -0.357250 0.905518 -0.228931
59.78974915 -53.27574921 12.84650040 133 249 0 -0.357250 0.905518 -0.228931
59.78974915 -53.36800003 12.84049988 133 249 0 -0.356308 0.906041 -0.228328
59.68550110 -53.41975021 12.78775024 133 248 0 -0.353765 0.906978 -0.228564
59.75849915 -53.55474854 12.62950039 133 248 0 -0.353065 0.908090 -0.225206
59.69749832 -53.54999924 12.69999981 133 248 0 -0.352833 0.907492 -0.227962
59.70824814 -53.66975021 12.65799999 133 248 0 -0.353065 0.908090 -0.225206
59.65824890 -53.61050034 12.61600018 134 248 0 -0.353065 0.908090 -0.225206
59.58375168 -53.66650009 12.61775017 134 248 0 -0.349593 0.909522 -0.224842
